Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
12/31/2021,46091,52,Marshall County,SD,96.7,2848,57.7,2848,62.9,2770,67.4,2622,69.9,982,93.8,2476,50.2,2476,54.6,,,2445,59.5,2325,62,890,85,1161,46.9,,,,,1160,49.9,940,61.4,620,69.7,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,4935,4531,,4108,3753,1047,,,,,,,,
12/31/2021,17019,52,Champaign County,IL,98,143385,68.4,143380,72.3,137275,74.9,128212,75.2,25664,92.2,128861,61.5,128860,64.9,,,124217,67.8,115970,68.1,24151,86.8,57021,44.3,,,,,56541,48.8,31796,65.5,18571,76.9,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,209689,198438,,183260,170397,27827,,,,,,,,
12/31/2021,55137,52,Waushara County,WI,96.8,11232,46,11232,48.2,11059,51.2,10571,52.9,4534,74.1,10464,42.8,10464,44.9,,,10346,47.9,9933,49.7,4328,70.7,5146,49.2,,,,,5140,51.7,4436,60.6,2993,69.2,,,,,B,7,7,,7,7,8,Non-metro,7,7,,7,7,8,,,,,,,,,24443,23305,,21614,19983,6120,,,,,,,,
12/31/2021,35055,52,Taos County,NM,97.2,30631,93.6,30631,95,29666,95,27816,95,10058,95,25902,79.2,25902,82.7,,,25246,86.6,23631,87.4,8584,95,11741,45.3,,,,,11677,49.4,8712,57.4,5244,61.1,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,32723,31311,,29144,27039,9014,,,,,,,,
12/31/2021,72135,52,Toa Alta Municipio,PR,95.9,53185,73.8,53173,76.5,51212,79.7,46992,80.5,9869,91.6,46717,64.9,46715,67.2,,,45502,70.8,41671,71.4,8455,78.4,12619,27,,,,,12531,30.1,7702,38.3,3379,40,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,72025,69524,,64235,58396,10779,,,,,,,,
12/31/2021,30093,52,Silver Bow County,MT,95.8,22575,64.7,22571,68.5,21903,72.7,20480,73.6,6481,95,20802,59.6,20801,63.1,,,20315,67.4,19028,68.3,6070,89.2,9200,44.2,,,,,9145,48.1,6931,60.3,4330,71.3,,,,,C,12,12,,12,12,12,Non-metro,8,8,,8,8,8,,,,,,,,,34915,32970,,30125,27845,6808,,,,,,,,
12/31/2021,36097,52,Schuyler County,NY,97.6,11682,65.6,11682,68.8,11441,73.1,10898,75.1,3846,95,10671,59.9,10671,62.9,,,10503,67.1,10014,69,3461,88.5,4530,42.5,,,,,4509,45,3581,55.3,2233,64.5,,,,,B,8,8,,8,8,8,Non-metro,8,8,,8,8,8,,,,,,,,,17807,16968,,15652,14503,3910,,,,,,,,
12/31/2021,48269,52,King County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,A,,,,,,,Non-metro,,,,,,,,,,,,,,,272,258,,228,200,51,,,,,,,,
12/31/2021,49005,52,Cache County,UT,97.6,80593,62.8,80580,68.4,77526,75.5,69527,77.5,12884,95,68683,53.5,68681,58.3,,,67049,65.3,60374,67.3,11532,91.7,18487,26.9,,,,,18349,30.4,11168,48.8,6939,60.2,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,128289,117737,,102623,89683,12570,,,,,,,,
12/31/2021,48441,52,Taylor County,TX,99.1,75020,54.3,75006,58.6,73787,64.4,69508,67,18083,89.8,64092,46.4,64084,50.1,,,63570,55.4,60033,57.8,16249,80.7,18350,28.6,,,,,18284,30.5,13879,44.1,8716,53.6,,,,,C,11,12,,12,12,12,Metro,3,4,,4,4,4,,,,,,,,,138034,127909,,114646,103784,20131,,,,,,,,
12/31/2021,26049,52,Genesee County,MI,95.8,207345,51.1,207338,54.3,206990,59.6,196964,62.5,62636,85.9,194524,47.9,194520,50.9,,,193909,55.9,183525,58.2,59040,81,84651,43.5,,,,,84107,45.8,64890,56.4,39059,66.2,,,,,C,11,12,,12,12,12,Metro,3,4,,4,4,4,,,,,,,,,405813,382027,,347076,315340,72921,,,,,,,,
12/31/2021,18053,52,Grant County,IN,98.6,29212,44.4,29212,47.1,28847,50.7,27718,53.2,10462,81.8,26329,40,26329,42.4,,,26169,46,25234,48.4,9944,77.8,9240,35.1,,,,,9210,36.5,7725,44.6,5318,53.5,,,,,C,11,11,,11,11,12,Non-metro,7,7,,7,7,8,,,,,,,,,65769,62029,,56843,52149,12783,,,,,,,,
12/31/2021,21113,52,Jessamine County,KY,94.1,32080,59.3,32076,63.2,31145,68.2,29004,70.3,7734,92.1,27674,51.1,27674,54.5,,,27066,59.3,25215,61.1,6733,80.1,9724,35.1,,,,,9664,38.3,6889,49.8,3998,59.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,54115,50750,,45634,41273,8401,,,,,,,,
12/31/2021,22063,52,Livingston Parish,LA,96.8,60454,42.9,60453,46,59931,51.1,56473,53.8,14859,79.2,53221,37.8,53221,40.5,,,53007,45.2,50168,47.8,14109,75.2,13975,26.3,,,,,13933,27.8,11173,39.6,7233,51.3,,,,,B,6,7,,7,7,8,Metro,2,3,,3,3,4,,,,,,,,,140789,131288,,117335,104908,18763,,,,,,,,
12/31/2021,51740,52,Portsmouth city,VA,80.6,92090,95,92086,95,90938,95,87480,95,16971,95,82392,87.3,82389,94.1,,,81787,95,78907,95,15209,95,8489,10.3,,,,,8458,10.7,6768,20.4,4267,28.1,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,94398,87544,,79073,72608,14292,,,,,,,,
12/31/2021,48485,52,Wichita County,TX,99.1,74929,56.7,74916,60.4,74047,66.1,70338,68.7,18262,92,65396,49.5,65393,52.8,,,64929,58,61835,60.4,16621,83.7,18281,28,,,,,18236,29.5,14146,43.6,8970,54,,,,,D,15,16,,16,16,16,Metro,3,4,,4,4,4,,,,,,,,,132230,123938,,112019,102442,19854,,,,,,,,
12/31/2021,18083,52,Knox County,IN,98.6,19022,52,19021,55.1,18723,59.5,17908,62.2,5947,88.3,17373,47.5,17373,50.3,,,17245,54.8,16539,57.5,5771,85.7,6220,35.8,,,,,6207,37.5,5177,49.2,3480,60.3,,,,,C,11,12,,12,12,12,Non-metro,7,8,,8,8,8,,,,,,,,,36594,34528,,31447,28776,6736,,,,,,,,
12/31/2021,53061,52,Snohomish County,WA,96.2,594379,72.3,594317,77.2,570793,81.7,527609,82.7,109929,95,546720,66.5,546709,71,,,530552,76,490764,76.9,103138,89.8,203878,37.3,,,,,202409,41.2,127483,55,69765,67.6,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,822083,770086,,698362,637973,114832,,,,,,,,
12/31/2021,26129,52,Ogemaw County,MI,95.8,9572,45.6,9572,47.8,9567,51.6,9350,54.7,4328,78.5,9117,43.4,9117,45.6,,,9101,49.1,8857,51.8,4104,74.4,4063,44.6,,,,,4054,45.8,3578,52.4,2490,60.7,,,,,C,11,11,,11,12,12,Non-metro,7,7,,7,8,8,,,,,,,,,20997,20014,,18524,17100,5514,,,,,,,,
12/31/2021,27079,52,Le Sueur County,MN,94.5,14278,49.4,14278,52.7,13795,56.3,12852,58.5,4115,80.5,13369,46.3,13369,49.3,,,13013,53.1,12143,55.2,3907,76.4,7900,59.1,,,,,7860,64.7,6006,78.6,3552,90.9,,,,,A,3,3,,4,4,4,Metro,3,3,,4,4,4,,,,,,,,,28887,27100,,24489,21982,5113,,,,,,,,
12/31/2021,42127,52,Wayne County,PA,94.6,35118,68.4,35114,71.2,34488,74.8,32880,76.5,11473,90.9,29729,57.9,29722,60.3,,,29259,63.5,27819,64.7,9525,75.5,10769,36.2,,,,,10715,38.5,8514,48.8,5360,56.3,,,,,B,8,8,,8,8,8,Non-metro,8,8,,8,8,8,,,,,,,,,51361,49328,,46113,42996,12623,,,,,,,,
12/31/2021,21079,52,Garrard County,KY,94.1,9065,51.3,9065,54.4,8919,59.1,8509,61.8,2676,82.5,8088,45.8,8088,48.6,,,7996,52.9,7641,55.5,2473,76.3,2858,35.3,,,,,2851,37.3,2308,46.6,1398,56.5,,,,,B,7,7,,8,8,8,Non-metro,7,7,,8,8,8,,,,,,,,,17666,16656,,15102,13759,3242,,,,,,,,
12/31/2021,26003,52,Alger County,MI,95.8,5957,65.4,5957,68,5949,72,5748,74.2,2166,90.5,5522,60.6,5522,63,,,5503,66.6,5303,68.5,2008,83.9,2651,48,,,,,2644,49.9,2126,59,1356,67.5,,,,,B,8,8,,8,8,8,Non-metro,8,8,,8,8,8,,,,,,,,,9108,8764,,8262,7746,2393,,,,,,,,
12/31/2021,06055,52,Napa County,CA,97.5,115856,84.1,115808,88.3,112063,93.1,103075,93.7,27315,95,99825,72.5,99822,76.1,,,97320,80.9,89744,81.6,24303,89.5,38789,38.9,,,,,38489,42.9,26794,56.5,16182,66.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,137744,131112,,120368,109947,27157,,,,,,,,
12/31/2021,18035,52,Delaware County,IN,98.6,57911,50.7,57908,53.3,56603,56.3,53803,57.6,17215,86.4,52765,46.2,52764,48.6,,,52053,51.8,49617,53.1,16391,82.3,19950,37.8,,,,,19833,40,14986,50.9,9733,59.4,,,,,C,11,11,,12,12,12,Metro,3,3,,4,4,4,,,,,,,,,114135,108604,,100554,93381,19927,,,,,,,,
12/31/2021,36005,52,Bronx County,NY,97.6,1132429,79.8,1132336,85.9,1098232,93,1006252,94.1,177705,94.1,956973,67.5,956930,72.6,,,942924,79.8,865873,81,158458,83.9,205348,21.5,,,,,204095,23.6,142955,36.2,74066,46.7,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,1418207,1318008,,1180993,1069544,188766,,,,,,,,
12/31/2021,46061,52,Hanson County,SD,96.7,1806,52.3,1806,56.5,1781,64,1677,69.6,664,95,1398,40.5,1398,43.8,,,1380,49.6,1294,53.7,494,92.2,458,32.8,,,,,456,35.2,364,42.8,255,51.6,,,,,A,3,3,,3,4,4,Non-metro,7,7,,7,8,8,,,,,,,,,3453,3194,,2784,2410,536,,,,,,,,
12/31/2021,38031,52,Foster County,ND,92.7,1879,58.5,1876,62.3,1847,67.1,1757,69.7,661,90.9,1716,53.5,1714,56.9,,,1689,61.4,1604,63.7,590,81.2,753,43.9,,,,,751,46.8,609,58.1,393,66.6,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,3210,3010,,2751,2519,727,,,,,,,,
12/31/2021,25015,52,Hampshire County,MA,89.9,123479,76.8,123479,79.4,118255,80.7,110464,80.3,31947,95,102864,64,102864,66.1,,,98620,67.3,91835,66.7,25950,90.1,49983,48.6,,,,,49490,53.9,33001,65.1,18980,73.1,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,160830,155521,,146600,137637,28806,,,,,,,,
12/31/2021,48379,52,Rains County,TX,99.1,4959,39.6,4958,41.8,4935,45.6,4790,48,2053,65.7,4386,35,4385,37,,,4377,40.4,4253,42.6,1863,59.7,1293,29.5,,,,,1292,30.4,1190,38,869,46.6,,,,,B,6,6,,7,7,7,Non-metro,6,6,,7,7,7,,,,,,,,,12514,11859,,10824,9989,3123,,,,,,,,
12/31/2021,34023,52,Middlesex County,NJ,93.8,682116,82.7,682055,87.7,657080,92.8,608852,94.2,130243,95,564946,68.5,564932,72.6,,,550184,77.7,508172,78.6,106810,83.6,198180,35.1,,,,,196641,38.7,124198,51.1,66883,62.6,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,825062,777910,,708391,646270,127763,,,,,,,,
12/31/2021,37167,52,Stanly County,NC,97.2,34636,55.1,34634,58.5,34366,63.6,33042,67,12308,95,25053,39.9,25052,42.3,,,24910,46.1,23822,48.3,8741,72.1,3492,13.9,,,,,3483,14.6,2813,18,1797,20.6,,,,,C,10,11,,11,11,12,Non-metro,6,7,,7,7,8,,,,,,,,,62806,59178,,54008,49282,12123,,,,,,,,
12/31/2021,02261,52,Valdez-Cordova Census Area,AK,96.7,5673,61.6,5673,66.1,5518,71.2,5226,74.1,1118,84.2,5109,55.5,5109,59.5,,,5031,64.9,4754,67.4,1024,77.1,2029,39.7,,,,,2012,42.3,1422,59.1,730,71.3,,,,,B,8,8,,8,8,8,,,,,,,,,,,,,,,,9202,8586,,7753,7054,1328,,,,,,,,
12/31/2021,56023,52,Lincoln County,WY,96.5,9052,45.6,9052,48.8,8902,54.1,8410,57.6,3002,83.9,7891,39.8,7891,42.6,,,7800,47.4,7396,50.7,2671,74.7,2785,35.3,,,,,2777,37.5,2248,48.5,1530,57.3,,,,,A,2,3,,3,4,4,Non-metro,6,7,,7,8,8,,,,,,,,,19830,18539,,16450,14600,3576,,,,,,,,
12/31/2021,16081,52,Teton County,ID,97.6,8082,66.6,,,,,8051,87,1547,95,6751,55.6,,,,,,,6733,72.8,1370,85.8,2560,37.9,,,,,2560,38,1637,53.6,887,64.7,,,,,A,4,,,,4,4,Non-metro,8,,,,8,8,,,,,,,,,12142,11440,,10237,9252,1596,,,,,,,,
12/31/2021,51678,52,Lexington city,VA,80.6,3239,43.5,3238,45.8,3215,47.8,3065,47.4,938,83.5,2917,39.2,2917,41.3,,,2898,43,2764,42.7,882,78.5,30,1,,,,,29,1,19,1.4,15,1.7,,,,,B,6,7,,7,7,8,Non-metro,6,7,,7,7,8,,,,,,,,,7446,7064,,6732,6468,1124,,,,,,,,
12/31/2021,38103,52,Wells County,ND,92.7,1817,47.4,1815,50.2,1801,54.5,1761,57.8,813,73.8,1622,42.3,1622,44.9,,,1613,48.8,1578,51.8,732,66.5,730,45,,,,,726,46,634,52.3,431,58.9,,,,,A,3,3,,3,4,3,Non-metro,7,7,,7,8,7,,,,,,,,,3834,3614,,3303,3047,1101,,,,,,,,
12/31/2021,48129,52,Donley County,TX,99.1,1235,37.7,1234,39.5,1229,42.8,1202,45.5,550,68.4,1068,32.6,1068,34.2,,,1065,37.1,1043,39.5,488,60.7,330,30.9,,,,,330,31.6,294,36.9,221,45.3,,,,,B,6,6,,6,6,7,Non-metro,6,6,,6,6,7,,,,,,,,,3278,3123,,2872,2643,804,,,,,,,,
12/31/2021,38037,52,Grant County,ND,92.7,592,26,592,27.7,590,30.3,576,31.8,284,40.8,496,21.8,496,23.2,,,496,25.5,482,26.6,250,35.9,259,52.2,,,,,259,53.7,237,64.4,199,79.6,,,,,A,1,1,,1,1,2,Non-metro,5,5,,5,5,6,,,,,,,,,2274,2140,,1947,1809,696,,,,,,,,
12/31/2021,41063,52,Wallowa County,OR,97.8,4592,63.7,4591,66.9,4487,71.1,4292,73.3,1923,89.7,4129,57.3,4128,60.1,,,4083,64.7,3911,66.8,1780,83.1,1973,47.8,,,,,1968,50.3,1570,57.4,1160,65.2,,,,,C,12,12,,12,12,12,Non-metro,8,8,,8,8,8,,,,,,,,,7208,6867,,6312,5855,2143,,,,,,,,
12/31/2021,UNK,52,Unknown County,MO,91.3,353197,0,353096,0,349044,0,339023,0,84905,0,284187,0,284173,0,,,281995,0,274353,0,68227,0,63921,22.5,,,,,63781,23.2,49807,33.3,34022,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2021,13257,52,Stephens County,GA,59.8,4354,16.8,,0,,0,,0,,0,4348,16.8,4348,17.9,,,4297,19.4,4026,20,1036,20.2,3094,71.2,,,,,3084,76.6,2638,95,1875,95,,,,,D,13,13,,13,13,13,Non-metro,5,5,,5,5,5,,,,,,,,,25925,24296,,22095,20097,5121,,,,,,,,
12/31/2021,38045,52,LaMoure County,ND,92.7,2166,53.5,2164,56.9,2122,60.9,2030,64,909,81.7,1884,46.6,1884,49.5,,,1869,53.6,1797,56.6,795,71.4,923,49,,,,,922,51.3,800,61.6,586,73.7,,,,,A,3,3,,4,4,4,Non-metro,7,7,,8,8,8,,,,,,,,,4046,3805,,3487,3173,1113,,,,,,,,
12/31/2021,19117,52,Lucas County,IA,97.4,4027,46.8,4027,50.1,3994,54.7,3858,58.1,1511,78.6,3780,44,3780,47,,,3755,51.5,3634,54.7,1442,75,1911,50.6,,,,,1905,52.4,1622,63.9,1076,74.6,,,,,B,7,7,,8,8,8,Non-metro,7,7,,8,8,8,,,,,,,,,8600,8036,,7295,6640,1923,,,,,,,,
12/31/2021,51007,52,Amelia County,VA,80.6,5113,38.9,5112,41.2,5103,44.9,4930,47.4,1862,70.6,4434,33.7,4434,35.7,,,4427,38.9,4298,41.3,1725,65.4,35,0.8,,,,,35,0.8,31,1,18,1,,,,,B,6,6,,6,7,7,Metro,2,2,,2,3,3,,,,,,,,,13145,12421,,11374,10405,2637,,,,,,,,
12/31/2021,51137,52,Orange County,VA,80.6,17514,47.3,17514,50.2,17352,54.5,16461,56.2,6071,79.6,15443,41.7,15443,44.3,,,15333,48.1,14594,49.8,5362,70.3,1258,8.1,,,,,1254,8.6,1027,10.8,668,12.5,,,,,B,7,7,,7,7,8,Non-metro,7,7,,7,7,8,,,,,,,,,37051,34884,,31858,29281,7631,,,,,,,,
12/31/2021,39031,52,Coshocton County,OH,98.7,14434,39.4,14434,42.2,14296,46.3,13712,49.2,5427,74.8,13596,37.1,13596,39.7,,,13479,43.7,12969,46.5,5210,71.8,5881,43.3,,,,,5868,45.2,4994,55.3,3394,65.1,,,,,C,10,10,,11,11,12,Non-metro,6,6,,7,7,8,,,,,,,,,36600,34215,,30868,27865,7255,,,,,,,,
12/31/2021,17069,52,Hardin County,IL,98,1610,42.1,1610,43.8,1607,47.2,1577,50,734,71.9,1454,38.1,1454,39.5,,,1453,42.6,1428,45.3,672,65.8,573,39.4,,,,,572,40.1,513,47.7,368,54.8,,,,,C,10,10,,11,11,11,Non-metro,6,6,,7,7,7,,,,,,,,,3821,3677,,3408,3152,1021,,,,,,,,
12/31/2021,47157,52,Shelby County,TN,97.9,589164,62.9,589062,67.5,575007,73.7,535111,76,124822,95,486414,51.9,486391,55.8,,,477674,61.3,445967,63.3,108762,82.8,151966,31.2,,,,,150838,33.8,106419,45.1,60340,55.5,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,937166,872123,,779730,704412,131371,,,,,,,,
12/31/2021,31041,52,Custer County,NE,90.3,3978,36.9,,0,,0,,0,,0,3961,36.8,3961,39.3,,,3940,43.4,3799,46.5,1694,69.1,1686,42.6,,,,,1685,44.4,1458,53.2,1031,60.9,,,,,A,2,2,,3,3,3,Non-metro,6,6,,7,7,7,,,,,,,,,10777,10086,,9079,8177,2451,,,,,,,,
12/31/2021,28069,52,Kemper County,MS,98.3,4629,47.5,4627,49.8,4594,53.3,4234,53.1,1362,66.9,4051,41.6,4050,43.6,,,4039,46.9,3738,46.8,1259,61.8,995,24.6,,,,,995,26.6,845,36.7,581,46.1,,,,,D,15,15,,15,15,15,Non-metro,7,7,,7,7,7,,,,,,,,,9742,9292,,8615,7979,2037,,,,,,,,
12/31/2021,37147,52,Pitt County,NC,97.2,121266,67.1,121254,71.1,118772,76.4,112241,78.8,30771,95,92084,50.9,92075,54,,,90519,58.2,84987,59.7,20852,83.3,14388,15.6,,,,,14303,16.8,9012,21.1,4472,21.4,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,180742,170444,,155511,142466,25045,,,,,,,,
12/31/2021,42117,52,Tioga County,PA,94.6,19328,47.6,19326,50.2,18959,53.7,18046,55.5,7263,79.3,17585,43.3,17585,45.7,,,17361,49.1,16528,50.8,6702,73.2,6502,37,,,,,6460,39.1,5409,47.7,3766,56.2,,,,,B,7,7,,7,8,8,Non-metro,7,7,,7,8,8,,,,,,,,,40591,38469,,35324,32510,9155,,,,,,,,
12/31/2021,45007,52,Anderson County,SC,93.9,87980,43.4,87958,46.1,86696,50.2,82294,52.5,28575,77,77916,38.5,77907,40.9,,,77131,44.7,73263,46.8,26133,70.4,25815,33.1,,,,,25726,35.1,21299,44.7,14540,55.6,,,,,C,10,11,,11,11,12,Metro,2,3,,3,3,4,,,,,,,,,202558,190684,,172559,156658,37126,,,,,,,,
12/31/2021,20173,52,Sedgwick County,KS,93.7,318970,61.8,318955,66.3,310546,72.4,288051,74.8,74732,95,256016,49.6,256012,53.2,,,250930,58.5,232669,60.5,59342,77,83333,32.5,,,,,82713,35.5,57979,48.2,34613,58.3,,,,,C,11,12,,12,12,12,Metro,3,4,,4,4,4,,,,,,,,,516042,481232,,428695,384853,77033,,,,,,,,
12/31/2021,05087,52,Madison County,AR,90.4,7937,47.9,7937,51.1,7801,55.4,7320,57.5,2415,75.2,6797,41,6797,43.8,,,6735,47.8,6349,49.9,2148,66.9,2133,31.4,,,,,2131,33.6,1772,44.2,1142,53.2,,,,,C,11,11,,11,11,11,Metro,3,3,,3,3,3,,,,,,,,,16576,15527,,14093,12727,3211,,,,,,,,
12/31/2021,20027,52,Clay County,KS,93.7,4807,60.1,4807,63.8,4705,69.4,4440,72.4,1724,91.7,4415,55.2,4415,58.6,,,4361,64.3,4113,67.1,1632,86.8,1743,39.5,,,,,1739,42.3,1404,52.9,996,61,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,8002,7531,,6784,6132,1880,,,,,,,,
12/31/2021,49007,52,Carbon County,UT,97.6,10860,53.1,10844,56.5,10598,62,9880,64.9,3338,90.5,9354,45.7,9353,48.7,,,9222,53.9,8660,56.9,3026,82,3331,35.6,,,,,3322,38.4,2620,49.2,1754,58,,,,,C,11,11,,12,12,12,Non-metro,7,7,,8,8,8,,,,,,,,,20463,19203,,17101,15219,3688,,,,,,,,
12/31/2021,72019,52,Barranquitas Municipio,PR,95.9,23222,83.8,23216,87.9,21790,88.1,19853,90.8,4228,90.8,19671,71,19670,74.5,,,18681,75.5,17141,78.4,3772,81,5763,29.3,,,,,5744,33.5,3567,42.8,1917,50.8,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,27725,26403,,24727,21866,4654,,,,,,,,
12/31/2021,01013,52,Butler County,AL,92.7,9151,47.1,9151,49.9,9096,54.5,8665,57.1,3113,76.9,7230,37.2,7230,39.4,,,7210,43.2,6870,45.3,2571,63.5,1756,24.3,,,,,1755,25.5,1512,33.7,1057,41.1,,,,,D,14,14,,15,15,15,Non-metro,6,6,,7,7,7,,,,,,,,,19448,18348,,16675,15174,4049,,,,,,,,
12/31/2021,55073,52,Marathon County,WI,96.8,84615,62.4,84613,66.2,82313,71.1,76942,73.3,23343,94.6,77542,57.1,77542,60.7,,,75956,65.6,71098,67.7,21786,88.3,33536,43.2,,,,,33285,46.8,24705,58.9,14929,68.5,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,135692,127821,,115776,104968,24682,,,,,,,,
12/31/2021,18125,52,Pike County,IN,98.6,7540,60.9,7540,64.6,7476,70.1,7170,74,2642,95,6847,55.3,6847,58.6,,,6834,64.1,6572,67.8,2514,95,2366,34.6,,,,,2355,35.8,2016,44.5,1341,53.3,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,12389,11678,,10661,9692,2541,,,,,,,,
12/31/2021,46039,52,Deuel County,SD,96.7,2185,50.2,2185,53.4,2162,58.7,2064,61.6,806,84,1929,44.3,1929,47.2,,,1913,51.9,1844,55.1,754,78.6,725,37.6,,,,,725,39.3,630,49.8,431,57.2,,,,,A,3,3,,4,4,4,Non-metro,7,7,,8,8,8,,,,,,,,,4351,4089,,3684,3348,959,,,,,,,,
12/31/2021,48375,52,Potter County,TX,99.1,59490,50.7,59463,54.7,58856,61.5,55668,65.2,13886,91.3,49690,42.3,49684,45.7,,,49401,51.6,46790,54.8,12242,80.5,12809,25.8,,,,,12772,27.3,9796,38.3,5958,48.7,,,,,D,15,15,,16,16,16,Metro,3,3,,4,4,4,,,,,,,,,117415,108716,,95740,85401,15203,,,,,,,,
12/31/2021,31185,52,York County,NE,90.3,6870,50.2,,0,,0,,0,,0,6866,50.2,6866,53.6,,,6772,58.5,6412,61.1,2275,79.5,3065,44.6,,,,,3054,47.6,2481,62.3,1658,72.9,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,13679,12811,,11583,10502,2860,,,,,,,,
12/31/2021,28099,52,Neshoba County,MS,98.3,13268,45.6,13267,49.2,12924,53.9,11735,55.7,3272,69.9,11110,38.2,11110,41.2,,,10930,45.6,9985,47.4,3010,64.3,2720,24.5,,,,,2705,27.1,2189,37.4,1458,48.4,,,,,D,14,15,,15,15,15,Non-metro,6,7,,7,7,7,,,,,,,,,29118,26990,,23968,21050,4682,,,,,,,,
12/31/2021,39039,52,Defiance County,OH,98.7,18912,49.7,18911,52.7,18616,57.1,17685,60.1,6479,88.5,17898,47,17898,49.8,,,17696,54.3,16848,57.2,6191,84.6,7809,43.6,,,,,7774,46.1,6237,56.5,4023,65,,,,,A,3,3,,4,4,4,Non-metro,7,7,,8,8,8,,,,,,,,,38087,35906,,32598,29447,7320,,,,,,,,
